,hashOfGame,uuid,playerCard1,playerCard2,action,amount,pot,levelOfBetting,cardsOnBoard,roundCount,isOnSmallblind,isOnBigBlind,smallBlindAmount,bigBlindAmount,stackOfPlayer,stackOfOpponent,sklanskyClass,EHS,HS,PPOT,NPOT,handStrengthFromLibrary,opponentAgressivnessScore,opponentAgressivnessScoreLast7Round,winnerOfRound,finalPotInGame
6150,d692872ad4383737d88effbcf48c20a812b01fa5,uxpicquvoiwdbtbfdpzhth,CA,C5,call,0.0,80.0,3.0,"['H5', 'HT', 'D7', 'C7', None]",91.0,0.0,0.0,20.0,40.0,2180.0,740.0,5.0,0.0,0.750724637681,0.0,0.0,3172.0,360.0,8.0,snqqkiqawtshadtqoewzyf,80
6151,d692872ad4383737d88effbcf48c20a812b01fa5,snqqkiqawtshadtqoewzyf,CT,DJ,call,0.0,80.0,3.0,"['H5', 'HT', 'D7', 'C7', None]",91.0,0.0,0.0,20.0,40.0,740.0,2180.0,5.0,0.0,0.863768115942,0.0,0.0,2955.0,360.0,8.0,snqqkiqawtshadtqoewzyf,80
6152,d692872ad4383737d88effbcf48c20a812b01fa5,uxpicquvoiwdbtbfdpzhth,CA,C5,call,0.0,80.0,4.0,"['H5', 'HT', 'D7', 'C7', 'S4']",91.0,0.0,0.0,20.0,40.0,2180.0,740.0,5.0,0.0,0.709090909091,0.0,0.0,3172.0,360.0,8.0,snqqkiqawtshadtqoewzyf,80
6153,d692872ad4383737d88effbcf48c20a812b01fa5,snqqkiqawtshadtqoewzyf,CT,DJ,call,0.0,80.0,4.0,"['H5', 'HT', 'D7', 'C7', 'S4']",91.0,0.0,0.0,20.0,40.0,740.0,2180.0,5.0,0.0,0.824242424242,0.0,0.0,2955.0,360.0,8.0,snqqkiqawtshadtqoewzyf,80
6154,d692872ad4383737d88effbcf48c20a812b01fa5,snqqkiqawtshadtqoewzyf,H2,DJ,call,20.0,60.0,1.0,"[None, None, None, None, None]",92.0,1.0,0.0,20.0,40.0,800.0,2140.0,9.0,0.0,0.0,0.0,0.0,0.0,364.0,8.0,snqqkiqawtshadtqoewzyf,80
6155,d692872ad4383737d88effbcf48c20a812b01fa5,uxpicquvoiwdbtbfdpzhth,S6,C4,call,0.0,80.0,1.0,"[None, None, None, None, None]",92.0,0.0,1.0,20.0,40.0,2140.0,780.0,9.0,0.0,0.0,0.0,0.0,0.0,364.0,8.0,snqqkiqawtshadtqoewzyf,80
6156,d692872ad4383737d88effbcf48c20a812b01fa5,snqqkiqawtshadtqoewzyf,H2,DJ,call,0.0,80.0,2.0,"['S3', 'CJ', 'SK', None, None]",92.0,0.0,0.0,20.0,40.0,780.0,2140.0,9.0,0.0,0.785383903793,0.0,0.0,4085.0,364.0,8.0,snqqkiqawtshadtqoewzyf,80
6157,d692872ad4383737d88effbcf48c20a812b01fa5,uxpicquvoiwdbtbfdpzhth,S6,C4,call,0.0,80.0,2.0,"['S3', 'CJ', 'SK', None, None]",92.0,0.0,0.0,20.0,40.0,2140.0,780.0,9.0,0.0,0.0522664199815,0.0,0.0,6875.0,364.0,8.0,snqqkiqawtshadtqoewzyf,80
6158,d692872ad4383737d88effbcf48c20a812b01fa5,snqqkiqawtshadtqoewzyf,H2,DJ,call,0.0,80.0,3.0,"['S3', 'CJ', 'SK', 'H8', None]",92.0,0.0,0.0,20.0,40.0,780.0,2140.0,9.0,0.0,0.769082125604,0.0,0.0,4069.0,364.0,8.0,snqqkiqawtshadtqoewzyf,80
6159,d692872ad4383737d88effbcf48c20a812b01fa5,uxpicquvoiwdbtbfdpzhth,S6,C4,call,0.0,80.0,3.0,"['S3', 'CJ', 'SK', 'H8', None]",92.0,0.0,0.0,20.0,40.0,2140.0,780.0,9.0,0.0,0.0545893719807,0.0,0.0,6853.0,364.0,8.0,snqqkiqawtshadtqoewzyf,80
6160,d692872ad4383737d88effbcf48c20a812b01fa5,snqqkiqawtshadtqoewzyf,H2,DJ,call,0.0,80.0,4.0,"['S3', 'CJ', 'SK', 'H8', 'HJ']",92.0,0.0,0.0,20.0,40.0,780.0,2140.0,9.0,0.0,0.956060606061,0.0,0.0,1822.0,364.0,8.0,snqqkiqawtshadtqoewzyf,80
6161,d692872ad4383737d88effbcf48c20a812b01fa5,uxpicquvoiwdbtbfdpzhth,S6,C4,call,0.0,80.0,4.0,"['S3', 'CJ', 'SK', 'H8', 'HJ']",92.0,0.0,0.0,20.0,40.0,2140.0,780.0,9.0,0.0,0.0570707070707,0.0,0.0,4066.0,364.0,8.0,snqqkiqawtshadtqoewzyf,80
6162,d692872ad4383737d88effbcf48c20a812b01fa5,uxpicquvoiwdbtbfdpzhth,SK,D9,call,20.0,60.0,1.0,"[None, None, None, None, None]",93.0,1.0,0.0,20.0,40.0,2120.0,820.0,8.0,0.0,0.0,0.0,0.0,0.0,368.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6163,d692872ad4383737d88effbcf48c20a812b01fa5,snqqkiqawtshadtqoewzyf,S9,D5,call,0.0,80.0,1.0,"[None, None, None, None, None]",93.0,0.0,1.0,20.0,40.0,820.0,2100.0,9.0,0.0,0.0,0.0,0.0,0.0,368.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6164,d692872ad4383737d88effbcf48c20a812b01fa5,uxpicquvoiwdbtbfdpzhth,SK,D9,call,0.0,80.0,2.0,"['C2', 'SJ', 'H3', None, None]",93.0,0.0,0.0,20.0,40.0,2100.0,820.0,8.0,0.0,0.448196114709,0.0,0.0,6846.0,368.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6165,d692872ad4383737d88effbcf48c20a812b01fa5,snqqkiqawtshadtqoewzyf,S9,D5,call,0.0,80.0,2.0,"['C2', 'SJ', 'H3', None, None]",93.0,0.0,0.0,20.0,40.0,820.0,2100.0,9.0,0.0,0.148473635523,0.0,0.0,7305.0,368.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6166,d692872ad4383737d88effbcf48c20a812b01fa5,uxpicquvoiwdbtbfdpzhth,SK,D9,call,0.0,80.0,3.0,"['C2', 'SJ', 'H3', 'C8', None]",93.0,0.0,0.0,20.0,40.0,2100.0,820.0,8.0,0.0,0.352173913043,0.0,0.0,6830.0,368.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6167,d692872ad4383737d88effbcf48c20a812b01fa5,snqqkiqawtshadtqoewzyf,S9,D5,call,0.0,80.0,3.0,"['C2', 'SJ', 'H3', 'C8', None]",93.0,0.0,0.0,20.0,40.0,820.0,2100.0,9.0,0.0,0.0971014492754,0.0,0.0,7282.0,368.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6168,d692872ad4383737d88effbcf48c20a812b01fa5,uxpicquvoiwdbtbfdpzhth,SK,D9,call,0.0,80.0,4.0,"['C2', 'SJ', 'H3', 'C8', 'HQ']",93.0,0.0,0.0,20.0,40.0,2100.0,820.0,8.0,0.0,0.263131313131,0.0,0.0,6686.0,368.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6169,d692872ad4383737d88effbcf48c20a812b01fa5,snqqkiqawtshadtqoewzyf,S9,D5,call,0.0,80.0,4.0,"['C2', 'SJ', 'H3', 'C8', 'HQ']",93.0,0.0,0.0,20.0,40.0,820.0,2100.0,9.0,0.0,0.101515151515,0.0,0.0,7037.0,368.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6170,d692872ad4383737d88effbcf48c20a812b01fa5,snqqkiqawtshadtqoewzyf,D6,DT,call,20.0,60.0,1.0,"[None, None, None, None, None]",94.0,1.0,0.0,20.0,40.0,800.0,2140.0,9.0,0.0,0.0,0.0,0.0,0.0,372.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6171,d692872ad4383737d88effbcf48c20a812b01fa5,uxpicquvoiwdbtbfdpzhth,SQ,D5,call,0.0,80.0,1.0,"[None, None, None, None, None]",94.0,0.0,1.0,20.0,40.0,2140.0,780.0,9.0,0.0,0.0,0.0,0.0,0.0,372.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6172,d692872ad4383737d88effbcf48c20a812b01fa5,snqqkiqawtshadtqoewzyf,D6,DT,call,0.0,80.0,2.0,"['DK', 'C8', 'S3', None, None]",94.0,0.0,0.0,20.0,40.0,780.0,2140.0,9.0,0.0,0.240980573543,0.0,0.0,6910.0,372.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6173,d692872ad4383737d88effbcf48c20a812b01fa5,uxpicquvoiwdbtbfdpzhth,SQ,D5,call,0.0,80.0,2.0,"['DK', 'C8', 'S3', None, None]",94.0,0.0,0.0,20.0,40.0,2140.0,780.0,9.0,0.0,0.414893617021,0.0,0.0,6773.0,372.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6174,d692872ad4383737d88effbcf48c20a812b01fa5,snqqkiqawtshadtqoewzyf,D6,DT,call,0.0,80.0,3.0,"['DK', 'C8', 'S3', 'SK', None]",94.0,0.0,0.0,20.0,40.0,780.0,2140.0,9.0,0.0,0.251690821256,0.0,0.0,3690.0,372.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6175,d692872ad4383737d88effbcf48c20a812b01fa5,uxpicquvoiwdbtbfdpzhth,SQ,D5,call,0.0,80.0,3.0,"['DK', 'C8', 'S3', 'SK', None]",94.0,0.0,0.0,20.0,40.0,2140.0,780.0,9.0,0.0,0.433333333333,0.0,0.0,3627.0,372.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6176,d692872ad4383737d88effbcf48c20a812b01fa5,snqqkiqawtshadtqoewzyf,D6,DT,call,0.0,80.0,4.0,"['DK', 'C8', 'S3', 'SK', 'H7']",94.0,0.0,0.0,20.0,40.0,780.0,2140.0,9.0,0.0,0.168181818182,0.0,0.0,3689.0,372.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6177,d692872ad4383737d88effbcf48c20a812b01fa5,uxpicquvoiwdbtbfdpzhth,SQ,D5,call,0.0,80.0,4.0,"['DK', 'C8', 'S3', 'SK', 'H7']",94.0,0.0,0.0,20.0,40.0,2140.0,780.0,9.0,0.0,0.337878787879,0.0,0.0,3625.0,372.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6178,d692872ad4383737d88effbcf48c20a812b01fa5,uxpicquvoiwdbtbfdpzhth,C4,SA,call,20.0,60.0,1.0,"[None, None, None, None, None]",95.0,1.0,0.0,20.0,40.0,2200.0,740.0,9.0,0.0,0.0,0.0,0.0,0.0,376.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6179,d692872ad4383737d88effbcf48c20a812b01fa5,snqqkiqawtshadtqoewzyf,D2,CA,call,0.0,80.0,1.0,"[None, None, None, None, None]",95.0,0.0,1.0,20.0,40.0,740.0,2180.0,9.0,0.0,0.0,0.0,0.0,0.0,376.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6180,d692872ad4383737d88effbcf48c20a812b01fa5,uxpicquvoiwdbtbfdpzhth,C4,SA,call,0.0,80.0,2.0,"['HK', 'H3', 'D4', None, None]",95.0,0.0,0.0,20.0,40.0,2180.0,740.0,9.0,0.0,0.81591119334,0.0,0.0,5534.0,376.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6181,d692872ad4383737d88effbcf48c20a812b01fa5,snqqkiqawtshadtqoewzyf,D2,CA,call,0.0,80.0,2.0,"['HK', 'H3', 'D4', None, None]",95.0,0.0,0.0,20.0,40.0,740.0,2180.0,9.0,0.0,0.507400555042,0.0,0.0,6349.0,376.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6182,d692872ad4383737d88effbcf48c20a812b01fa5,uxpicquvoiwdbtbfdpzhth,C4,SA,call,0.0,80.0,3.0,"['HK', 'H3', 'D4', 'D7', None]",95.0,0.0,0.0,20.0,40.0,2180.0,740.0,9.0,0.0,0.682125603865,0.0,0.0,5531.0,376.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6183,d692872ad4383737d88effbcf48c20a812b01fa5,snqqkiqawtshadtqoewzyf,D2,CA,call,0.0,80.0,3.0,"['HK', 'H3', 'D4', 'D7', None]",95.0,0.0,0.0,20.0,40.0,740.0,2180.0,9.0,0.0,0.394685990338,0.0,0.0,6337.0,376.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6184,d692872ad4383737d88effbcf48c20a812b01fa5,uxpicquvoiwdbtbfdpzhth,C4,SA,call,0.0,80.0,4.0,"['HK', 'H3', 'D4', 'D7', 'S6']",95.0,0.0,0.0,20.0,40.0,2180.0,740.0,9.0,0.0,0.454545454545,0.0,0.0,5531.0,376.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6185,d692872ad4383737d88effbcf48c20a812b01fa5,snqqkiqawtshadtqoewzyf,D2,CA,call,0.0,80.0,4.0,"['HK', 'H3', 'D4', 'D7', 'S6']",95.0,0.0,0.0,20.0,40.0,740.0,2180.0,9.0,0.0,0.226767676768,0.0,0.0,6331.0,376.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6186,d692872ad4383737d88effbcf48c20a812b01fa5,snqqkiqawtshadtqoewzyf,H5,D3,call,20.0,60.0,1.0,"[None, None, None, None, None]",96.0,1.0,0.0,20.0,40.0,720.0,2220.0,9.0,0.0,0.0,0.0,0.0,0.0,380.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6187,d692872ad4383737d88effbcf48c20a812b01fa5,uxpicquvoiwdbtbfdpzhth,S9,DQ,call,0.0,80.0,1.0,"[None, None, None, None, None]",96.0,0.0,1.0,20.0,40.0,2220.0,700.0,8.0,0.0,0.0,0.0,0.0,0.0,380.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6188,d692872ad4383737d88effbcf48c20a812b01fa5,snqqkiqawtshadtqoewzyf,H5,D3,call,0.0,80.0,2.0,"['HT', 'D8', 'SQ', None, None]",96.0,0.0,0.0,20.0,40.0,700.0,2220.0,9.0,0.0,0.0522664199815,0.0,0.0,7122.0,380.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6189,d692872ad4383737d88effbcf48c20a812b01fa5,uxpicquvoiwdbtbfdpzhth,S9,DQ,call,0.0,80.0,2.0,"['HT', 'D8', 'SQ', None, None]",96.0,0.0,0.0,20.0,40.0,2220.0,700.0,8.0,0.0,0.926919518964,0.0,0.0,3902.0,380.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6190,d692872ad4383737d88effbcf48c20a812b01fa5,snqqkiqawtshadtqoewzyf,H5,D3,call,0.0,80.0,3.0,"['HT', 'D8', 'SQ', 'CQ', None]",96.0,0.0,0.0,20.0,40.0,700.0,2220.0,9.0,0.0,0.0545893719807,0.0,0.0,3911.0,380.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6191,d692872ad4383737d88effbcf48c20a812b01fa5,uxpicquvoiwdbtbfdpzhth,S9,DQ,call,0.0,80.0,3.0,"['HT', 'D8', 'SQ', 'CQ', None]",96.0,0.0,0.0,20.0,40.0,2220.0,700.0,8.0,0.0,0.963768115942,0.0,0.0,1772.0,380.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6192,d692872ad4383737d88effbcf48c20a812b01fa5,snqqkiqawtshadtqoewzyf,H5,D3,call,0.0,80.0,4.0,"['HT', 'D8', 'SQ', 'CQ', 'H4']",96.0,0.0,0.0,20.0,40.0,700.0,2220.0,9.0,0.0,0.0227272727273,0.0,0.0,3911.0,380.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6193,d692872ad4383737d88effbcf48c20a812b01fa5,uxpicquvoiwdbtbfdpzhth,S9,DQ,call,0.0,80.0,4.0,"['HT', 'D8', 'SQ', 'CQ', 'H4']",96.0,0.0,0.0,20.0,40.0,2220.0,700.0,8.0,0.0,0.956060606061,0.0,0.0,1772.0,380.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6194,d692872ad4383737d88effbcf48c20a812b01fa5,uxpicquvoiwdbtbfdpzhth,S6,CA,call,20.0,60.0,1.0,"[None, None, None, None, None]",97.0,1.0,0.0,20.0,40.0,2280.0,660.0,9.0,0.0,0.0,0.0,0.0,0.0,384.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6195,d692872ad4383737d88effbcf48c20a812b01fa5,snqqkiqawtshadtqoewzyf,SA,S4,call,0.0,80.0,1.0,"[None, None, None, None, None]",97.0,0.0,1.0,20.0,40.0,660.0,2260.0,5.0,0.0,0.0,0.0,0.0,0.0,384.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6196,d692872ad4383737d88effbcf48c20a812b01fa5,uxpicquvoiwdbtbfdpzhth,S6,CA,call,0.0,80.0,2.0,"['D4', 'C7', 'H5', None, None]",97.0,0.0,0.0,20.0,40.0,2260.0,660.0,9.0,0.0,0.507400555042,0.0,0.0,6665.0,384.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6197,d692872ad4383737d88effbcf48c20a812b01fa5,snqqkiqawtshadtqoewzyf,SA,S4,call,0.0,80.0,2.0,"['D4', 'C7', 'H5', None, None]",97.0,0.0,0.0,20.0,40.0,660.0,2260.0,5.0,0.0,0.68362627197,0.0,0.0,5572.0,384.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6198,d692872ad4383737d88effbcf48c20a812b01fa5,uxpicquvoiwdbtbfdpzhth,S6,CA,call,0.0,80.0,3.0,"['D4', 'C7', 'H5', 'HQ', None]",97.0,0.0,0.0,20.0,40.0,2260.0,660.0,9.0,0.0,0.410144927536,0.0,0.0,6450.0,384.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6199,d692872ad4383737d88effbcf48c20a812b01fa5,snqqkiqawtshadtqoewzyf,SA,S4,call,0.0,80.0,3.0,"['D4', 'C7', 'H5', 'HQ', None]",97.0,0.0,0.0,20.0,40.0,660.0,2260.0,5.0,0.0,0.571014492754,0.0,0.0,5540.0,384.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6200,d692872ad4383737d88effbcf48c20a812b01fa5,uxpicquvoiwdbtbfdpzhth,S6,CA,call,0.0,80.0,4.0,"['D4', 'C7', 'H5', 'HQ', 'C8']",97.0,0.0,0.0,20.0,40.0,2260.0,660.0,9.0,0.0,0.928787878788,0.0,0.0,1606.0,384.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6201,d692872ad4383737d88effbcf48c20a812b01fa5,snqqkiqawtshadtqoewzyf,SA,S4,call,0.0,80.0,4.0,"['D4', 'C7', 'H5', 'HQ', 'C8']",97.0,0.0,0.0,20.0,40.0,660.0,2260.0,5.0,0.0,0.378787878788,0.0,0.0,5539.0,384.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6202,d692872ad4383737d88effbcf48c20a812b01fa5,snqqkiqawtshadtqoewzyf,C2,S4,call,20.0,60.0,1.0,"[None, None, None, None, None]",98.0,1.0,0.0,20.0,40.0,640.0,2300.0,9.0,0.0,0.0,0.0,0.0,0.0,388.0,8.0,snqqkiqawtshadtqoewzyf,80
6203,d692872ad4383737d88effbcf48c20a812b01fa5,uxpicquvoiwdbtbfdpzhth,H3,HT,call,0.0,80.0,1.0,"[None, None, None, None, None]",98.0,0.0,1.0,20.0,40.0,2300.0,620.0,9.0,0.0,0.0,0.0,0.0,0.0,388.0,8.0,snqqkiqawtshadtqoewzyf,80
6204,d692872ad4383737d88effbcf48c20a812b01fa5,snqqkiqawtshadtqoewzyf,C2,S4,call,0.0,80.0,2.0,"['C3', 'CQ', 'D4', None, None]",98.0,0.0,0.0,20.0,40.0,620.0,2300.0,9.0,0.0,0.746530989824,0.0,0.0,5661.0,388.0,8.0,snqqkiqawtshadtqoewzyf,80
6205,d692872ad4383737d88effbcf48c20a812b01fa5,uxpicquvoiwdbtbfdpzhth,H3,HT,call,0.0,80.0,2.0,"['C3', 'CQ', 'D4', None, None]",98.0,0.0,0.0,20.0,40.0,2300.0,620.0,9.0,0.0,0.685476410731,0.0,0.0,5859.0,388.0,8.0,snqqkiqawtshadtqoewzyf,80
6206,d692872ad4383737d88effbcf48c20a812b01fa5,snqqkiqawtshadtqoewzyf,C2,S4,call,0.0,80.0,3.0,"['C3', 'CQ', 'D4', 'S8', None]",98.0,0.0,0.0,20.0,40.0,620.0,2300.0,9.0,0.0,0.632850241546,0.0,0.0,5650.0,388.0,8.0,snqqkiqawtshadtqoewzyf,80
6207,d692872ad4383737d88effbcf48c20a812b01fa5,uxpicquvoiwdbtbfdpzhth,H3,HT,call,0.0,80.0,3.0,"['C3', 'CQ', 'D4', 'S8', None]",98.0,0.0,0.0,20.0,40.0,2300.0,620.0,9.0,0.0,0.572946859903,0.0,0.0,5855.0,388.0,8.0,snqqkiqawtshadtqoewzyf,80
6208,d692872ad4383737d88effbcf48c20a812b01fa5,snqqkiqawtshadtqoewzyf,C2,S4,call,0.0,80.0,4.0,"['C3', 'CQ', 'D4', 'S8', 'CK']",98.0,0.0,0.0,20.0,40.0,620.0,2300.0,9.0,0.0,0.513636363636,0.0,0.0,5584.0,388.0,8.0,snqqkiqawtshadtqoewzyf,80
6209,d692872ad4383737d88effbcf48c20a812b01fa5,uxpicquvoiwdbtbfdpzhth,H3,HT,call,0.0,80.0,4.0,"['C3', 'CQ', 'D4', 'S8', 'CK']",98.0,0.0,0.0,20.0,40.0,2300.0,620.0,9.0,0.0,0.445454545455,0.0,0.0,5802.0,388.0,8.0,snqqkiqawtshadtqoewzyf,80
6210,d692872ad4383737d88effbcf48c20a812b01fa5,uxpicquvoiwdbtbfdpzhth,C8,S6,call,20.0,60.0,1.0,"[None, None, None, None, None]",99.0,1.0,0.0,20.0,40.0,2280.0,660.0,9.0,0.0,0.0,0.0,0.0,0.0,392.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6211,d692872ad4383737d88effbcf48c20a812b01fa5,snqqkiqawtshadtqoewzyf,C6,DJ,call,0.0,80.0,1.0,"[None, None, None, None, None]",99.0,0.0,1.0,20.0,40.0,660.0,2260.0,9.0,0.0,0.0,0.0,0.0,0.0,392.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6212,d692872ad4383737d88effbcf48c20a812b01fa5,uxpicquvoiwdbtbfdpzhth,C8,S6,call,0.0,80.0,2.0,"['S3', 'C7', 'C9', None, None]",99.0,0.0,0.0,20.0,40.0,2260.0,660.0,9.0,0.0,0.115171137835,0.0,0.0,7412.0,392.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6213,d692872ad4383737d88effbcf48c20a812b01fa5,snqqkiqawtshadtqoewzyf,C6,DJ,call,0.0,80.0,2.0,"['S3', 'C7', 'C9', None, None]",99.0,0.0,0.0,20.0,40.0,660.0,2260.0,9.0,0.0,0.240980573543,0.0,0.0,7289.0,392.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6214,d692872ad4383737d88effbcf48c20a812b01fa5,uxpicquvoiwdbtbfdpzhth,C8,S6,call,0.0,80.0,3.0,"['S3', 'C7', 'C9', 'C3', None]",99.0,0.0,0.0,20.0,40.0,2260.0,660.0,9.0,0.0,0.0971014492754,0.0,0.0,5931.0,392.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6215,d692872ad4383737d88effbcf48c20a812b01fa5,snqqkiqawtshadtqoewzyf,C6,DJ,call,0.0,80.0,3.0,"['S3', 'C7', 'C9', 'C3', None]",99.0,0.0,0.0,20.0,40.0,660.0,2260.0,9.0,0.0,0.223188405797,0.0,0.0,5890.0,392.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6216,d692872ad4383737d88effbcf48c20a812b01fa5,uxpicquvoiwdbtbfdpzhth,C8,S6,call,0.0,80.0,4.0,"['S3', 'C7', 'C9', 'C3', 'D5']",99.0,0.0,0.0,20.0,40.0,2260.0,660.0,9.0,0.0,0.930808080808,0.0,0.0,1605.0,392.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6217,d692872ad4383737d88effbcf48c20a812b01fa5,snqqkiqawtshadtqoewzyf,C6,DJ,call,0.0,80.0,4.0,"['S3', 'C7', 'C9', 'C3', 'D5']",99.0,0.0,0.0,20.0,40.0,660.0,2260.0,9.0,0.0,0.130808080808,0.0,0.0,5890.0,392.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6218,d692872ad4383737d88effbcf48c20a812b01fa5,snqqkiqawtshadtqoewzyf,DK,HJ,call,20.0,60.0,1.0,"[None, None, None, None, None]",100.0,1.0,0.0,20.0,40.0,640.0,2300.0,5.0,0.0,0.0,0.0,0.0,0.0,396.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6219,d692872ad4383737d88effbcf48c20a812b01fa5,uxpicquvoiwdbtbfdpzhth,C6,C9,call,0.0,80.0,1.0,"[None, None, None, None, None]",100.0,0.0,1.0,20.0,40.0,2300.0,620.0,8.0,0.0,0.0,0.0,0.0,0.0,396.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6220,d692872ad4383737d88effbcf48c20a812b01fa5,snqqkiqawtshadtqoewzyf,DK,HJ,call,0.0,80.0,2.0,"['H6', 'C3', 'S6', None, None]",100.0,0.0,0.0,20.0,40.0,620.0,2300.0,5.0,0.0,0.585106382979,0.0,0.0,5156.0,396.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6221,d692872ad4383737d88effbcf48c20a812b01fa5,uxpicquvoiwdbtbfdpzhth,C6,C9,call,0.0,80.0,2.0,"['H6', 'C3', 'S6', None, None]",100.0,0.0,0.0,20.0,40.0,2300.0,620.0,8.0,0.0,0.974560592044,0.0,0.0,2187.0,396.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6222,d692872ad4383737d88effbcf48c20a812b01fa5,snqqkiqawtshadtqoewzyf,DK,HJ,call,0.0,80.0,3.0,"['H6', 'C3', 'S6', 'H2', None]",100.0,0.0,0.0,20.0,40.0,620.0,2300.0,5.0,0.0,0.464251207729,0.0,0.0,5156.0,396.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6223,d692872ad4383737d88effbcf48c20a812b01fa5,uxpicquvoiwdbtbfdpzhth,C6,C9,call,0.0,80.0,3.0,"['H6', 'C3', 'S6', 'H2', None]",100.0,0.0,0.0,20.0,40.0,2300.0,620.0,8.0,0.0,0.952173913043,0.0,0.0,2187.0,396.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6224,d692872ad4383737d88effbcf48c20a812b01fa5,snqqkiqawtshadtqoewzyf,DK,HJ,call,0.0,80.0,4.0,"['H6', 'C3', 'S6', 'H2', 'ST']",100.0,0.0,0.0,20.0,40.0,620.0,2300.0,5.0,0.0,0.364141414141,0.0,0.0,5150.0,396.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6225,d692872ad4383737d88effbcf48c20a812b01fa5,uxpicquvoiwdbtbfdpzhth,C6,C9,call,0.0,80.0,4.0,"['H6', 'C3', 'S6', 'H2', 'ST']",100.0,0.0,0.0,20.0,40.0,2300.0,620.0,8.0,0.0,0.94797979798,0.0,0.0,2176.0,396.0,8.0,uxpicquvoiwdbtbfdpzhth,80
6226,7bcf75831c9368038b81c4580d1c709aafaab520,hsdlfqmxogtjdbegmgsevy,ST,HA,call,20.0,60.0,1.0,"[None, None, None, None, None]",1.0,1.0,0.0,20.0,40.0,1480.0,1460.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hsdlfqmxogtjdbegmgsevy,80
6227,7bcf75831c9368038b81c4580d1c709aafaab520,dawevdsfhonmlejoqgwetp,C3,D6,call,0.0,80.0,1.0,"[None, None, None, None, None]",1.0,0.0,1.0,20.0,40.0,1460.0,1460.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hsdlfqmxogtjdbegmgsevy,80
6228,7bcf75831c9368038b81c4580d1c709aafaab520,hsdlfqmxogtjdbegmgsevy,ST,HA,call,0.0,80.0,2.0,"['S4', 'D9', 'CT', None, None]",1.0,0.0,0.0,20.0,40.0,1460.0,1460.0,6.0,0.0,0.951896392229,0.0,0.0,4237.0,0.0,0.0,hsdlfqmxogtjdbegmgsevy,80
